image,category,label
ISIC_0026895,BKL,2
ISIC_0059088,BKL,2
ISIC_0025454,BKL,2
ISIC_0033488,BKL,2
ISIC_0070688,BKL,2
ISIC_0014537_downsampled,BKL,2
ISIC_0029062,BKL,2
ISIC_0053661,BKL,2
ISIC_0031511,BKL,2
ISIC_0014191_downsampled,BKL,2
ISIC_0032740,BKL,2
ISIC_0025804,BKL,2
ISIC_0068350,BKL,2
ISIC_0061844,BKL,2
ISIC_0029243,BKL,2
ISIC_0015168_downsampled,BKL,2
ISIC_0014643_downsampled,BKL,2
ISIC_0012224_downsampled,BKL,2
ISIC_0013134_downsampled,BKL,2
ISIC_0014055_downsampled,BKL,2
ISIC_0029029,BKL,2
ISIC_0034168,BKL,2
ISIC_0073104,BKL,2
ISIC_0031897,BKL,2
ISIC_0024970,BKL,2
ISIC_0028622,BKL,2
ISIC_0055000,BKL,2
ISIC_0025883,BKL,2
ISIC_0055382,BKL,2
ISIC_0013632_downsampled,BKL,2
ISIC_0061757,BKL,2
ISIC_0015220_downsampled,BKL,2
ISIC_0024422,BKL,2
ISIC_0030310,BKL,2
ISIC_0014591_downsampled,BKL,2
ISIC_0029991,BKL,2
ISIC_0065387,BKL,2
ISIC_0014393_downsampled,BKL,2
ISIC_0065639,BKL,2
ISIC_0065399,BKL,2
ISIC_0031078,BKL,2
ISIC_0066132,BKL,2
ISIC_0033693,BKL,2
ISIC_0014554_downsampled,BKL,2
ISIC_0031200,BKL,2
ISIC_0072607,BKL,2
ISIC_0029588,BKL,2
ISIC_0013165_downsampled,BKL,2
ISIC_0033973,BKL,2
ISIC_0025038,BKL,2
ISIC_0055602,BKL,2
ISIC_0057289,BKL,2
ISIC_0059118,BKL,2
ISIC_0012757_downsampled,BKL,2
ISIC_0031987,BKL,2
ISIC_0029394,BKL,2
ISIC_0024358,BKL,2
ISIC_0012845_downsampled,BKL,2
ISIC_0062549,BKL,2
ISIC_0028354,BKL,2
ISIC_0063888,BKL,2
ISIC_0064748,BKL,2
ISIC_0014569_downsampled,BKL,2
ISIC_0070683,BKL,2
ISIC_0026637,BKL,2
ISIC_0068596,BKL,2
ISIC_0058938,BKL,2
ISIC_0033306,BKL,2
ISIC_0026205,BKL,2
ISIC_0030926,BKL,2
ISIC_0013319_downsampled,BKL,2
ISIC_0029801,BKL,2
ISIC_0032556,BKL,2
ISIC_0063716,BKL,2
ISIC_0058821,BKL,2
ISIC_0013166_downsampled,BKL,2
ISIC_0032343,BKL,2
ISIC_0065878,BKL,2
ISIC_0014622_downsampled,BKL,2
ISIC_0055415,BKL,2
ISIC_0027162,BKL,2
ISIC_0026085,BKL,2
ISIC_0072456,BKL,2
ISIC_0053756,BKL,2
ISIC_0032498,BKL,2
ISIC_0053523,BKL,2
ISIC_0054761,BKL,2
ISIC_0056882,BKL,2
ISIC_0029101,BKL,2
ISIC_0068216,BKL,2
ISIC_0032113,BKL,2
ISIC_0058873,BKL,2
ISIC_0057004,BKL,2
ISIC_0066108,BKL,2
ISIC_0029032,BKL,2
ISIC_0029061,BKL,2
ISIC_0032776,BKL,2
ISIC_0061089,BKL,2
ISIC_0068859,BKL,2
ISIC_0054981,BKL,2
ISIC_0013203_downsampled,BKL,2
ISIC_0067856,BKL,2
ISIC_0062017,BKL,2
ISIC_0013731_downsampled,BKL,2
ISIC_0029012,BKL,2
ISIC_0029600,BKL,2
ISIC_0033507,BKL,2
ISIC_0065389,BKL,2
ISIC_0065810,BKL,2
ISIC_0068504,BKL,2
ISIC_0064378,BKL,2
ISIC_0030118,BKL,2
ISIC_0026717,BKL,2
ISIC_0025466,BKL,2
ISIC_0012266_downsampled,BKL,2
ISIC_0027826,BKL,2
ISIC_0066618,BKL,2
ISIC_0030240,BKL,2
ISIC_0033465,BKL,2
ISIC_0024871,BKL,2
ISIC_0066218,BKL,2
ISIC_0055027,BKL,2
ISIC_0070310,BKL,2
ISIC_0071104,BKL,2
ISIC_0058563,BKL,2
ISIC_0062807,BKL,2
ISIC_0061338,BKL,2
ISIC_0028497,BKL,2
ISIC_0031888,BKL,2
ISIC_0027527,BKL,2
ISIC_0055235,BKL,2
ISIC_0028881,BKL,2
ISIC_0032306,BKL,2
ISIC_0064915,BKL,2
ISIC_0065757,BKL,2
ISIC_0066450,BKL,2
ISIC_0066178,BKL,2
ISIC_0053552,BKL,2
ISIC_0066773,BKL,2
ISIC_0070073,BKL,2
ISIC_0014386_downsampled,BKL,2
ISIC_0059323,BKL,2
ISIC_0012117_downsampled,BKL,2
ISIC_0030649,BKL,2
ISIC_0068922,BKL,2
ISIC_0062361,BKL,2
ISIC_0068479,BKL,2
ISIC_0026714,BKL,2
ISIC_0014588_downsampled,BKL,2
ISIC_0065865,BKL,2
ISIC_0061476,BKL,2
ISIC_0054423,BKL,2
ISIC_0012238_downsampled,BKL,2
ISIC_0072451,BKL,2
ISIC_0062369,BKL,2
ISIC_0026775,BKL,2
ISIC_0013059_downsampled,BKL,2
ISIC_0069162,BKL,2
ISIC_0013706_downsampled,BKL,2
ISIC_0073021,BKL,2
ISIC_0026967,BKL,2
ISIC_0013056_downsampled,BKL,2
ISIC_0057698,BKL,2
ISIC_0030203,BKL,2
ISIC_0025659,BKL,2
ISIC_0060440,BKL,2
ISIC_0031937,BKL,2
ISIC_0060210,BKL,2
ISIC_0058684,BKL,2
ISIC_0012254_downsampled,BKL,2
ISIC_0061370,BKL,2
ISIC_0063383,BKL,2
ISIC_0063739,BKL,2
ISIC_0033758,BKL,2
ISIC_0014382_downsampled,BKL,2
ISIC_0066872,BKL,2
ISIC_0028100,BKL,2
ISIC_0059191,BKL,2
ISIC_0030988,BKL,2
ISIC_0028236,BKL,2
ISIC_0060560,BKL,2
ISIC_0024696,BKL,2
ISIC_0053849,BKL,2
ISIC_0061416,BKL,2
ISIC_0025033,BKL,2
ISIC_0028662,BKL,2
ISIC_0025627,BKL,2
ISIC_0031601,BKL,2
ISIC_0029406,BKL,2
ISIC_0028550,BKL,2
ISIC_0055100,BKL,2
ISIC_0013910_downsampled,BKL,2
ISIC_0072898,BKL,2
ISIC_0071041,BKL,2
ISIC_0014610_downsampled,BKL,2
ISIC_0070618,BKL,2
ISIC_0071847,BKL,2
ISIC_0033865,BKL,2
ISIC_0058289,BKL,2
ISIC_0060470,BKL,2
ISIC_0031223,BKL,2
ISIC_0014139_downsampled,BKL,2
ISIC_0071326,BKL,2
ISIC_0014618_downsampled,BKL,2
ISIC_0056976,BKL,2
ISIC_0072257,BKL,2
ISIC_0063828,BKL,2
ISIC_0013281_downsampled,BKL,2
ISIC_0068575,BKL,2
ISIC_0033307,BKL,2
ISIC_0013335_downsampled,BKL,2
ISIC_0030137,BKL,2
ISIC_0060260,BKL,2
ISIC_0033761,BKL,2
ISIC_0065828,BKL,2
ISIC_0014572_downsampled,BKL,2
ISIC_0072184,BKL,2
ISIC_0061698,BKL,2
ISIC_0028774,BKL,2
ISIC_0033185,BKL,2
ISIC_0024412,BKL,2
ISIC_0063398,BKL,2
ISIC_0027771,BKL,2
ISIC_0057794,BKL,2
ISIC_0067611,BKL,2
ISIC_0025656,BKL,2
ISIC_0013360_downsampled,BKL,2
ISIC_0028411,BKL,2
ISIC_0027608,BKL,2
ISIC_0032235,BKL,2
ISIC_0014576_downsampled,BKL,2
ISIC_0062247,BKL,2
ISIC_0056759,BKL,2
ISIC_0028448,BKL,2
ISIC_0013682_downsampled,BKL,2
ISIC_0073050,BKL,2
ISIC_0024581,BKL,2
ISIC_0029302,BKL,2
ISIC_0028229,BKL,2
ISIC_0061321,BKL,2
ISIC_0014620_downsampled,BKL,2
ISIC_0072410,BKL,2
ISIC_0013863_downsampled,BKL,2
ISIC_0064398,BKL,2
ISIC_0068794,BKL,2
ISIC_0031903,BKL,2
ISIC_0066810,BKL,2
ISIC_0070812,BKL,2
ISIC_0072161,BKL,2
ISIC_0068691,BKL,2
ISIC_0029384,BKL,2
ISIC_0060697,BKL,2
ISIC_0029878,BKL,2
ISIC_0025526,BKL,2
ISIC_0029227,BKL,2
ISIC_0012790_downsampled,BKL,2
ISIC_0055894,BKL,2
ISIC_0012898_downsampled,BKL,2
ISIC_0034115,BKL,2
ISIC_0062566,BKL,2
ISIC_0031577,BKL,2
ISIC_0060833,BKL,2
ISIC_0015295_downsampled,BKL,2
ISIC_0061063,BKL,2
ISIC_0033200,BKL,2
ISIC_0026769,BKL,2
ISIC_0013364_downsampled,BKL,2
ISIC_0029233,BKL,2
ISIC_0060879,BKL,2
ISIC_0024971,BKL,2
ISIC_0072075,BKL,2
ISIC_0061513,BKL,2
ISIC_0025710,BKL,2
ISIC_0071276,BKL,2
ISIC_0031851,BKL,2
ISIC_0066007,BKL,2
ISIC_0013341_downsampled,BKL,2
ISIC_0028386,BKL,2
ISIC_0060523,BKL,2
ISIC_0067608,BKL,2
ISIC_0026248,BKL,2
ISIC_0061692,BKL,2
ISIC_0032283,BKL,2
ISIC_0014603_downsampled,BKL,2
ISIC_0065359,BKL,2
ISIC_0028826,BKL,2
ISIC_0031633,BKL,2
ISIC_0028992,BKL,2
ISIC_0067913,BKL,2
ISIC_0012237_downsampled,BKL,2
ISIC_0031362,BKL,2
ISIC_0013034_downsampled,BKL,2
ISIC_0026846,BKL,2
ISIC_0032103,BKL,2
ISIC_0029472,BKL,2
ISIC_0060600,BKL,2
ISIC_0026069,BKL,2
ISIC_0014651_downsampled,BKL,2
ISIC_0030056,BKL,2
ISIC_0027781,BKL,2
ISIC_0032215,BKL,2
ISIC_0031812,BKL,2
ISIC_0025005,BKL,2
ISIC_0025982,BKL,2
ISIC_0015062_downsampled,BKL,2
ISIC_0014392_downsampled,BKL,2
ISIC_0070498,BKL,2
ISIC_0026273,BKL,2
ISIC_0053627,BKL,2
ISIC_0031600,BKL,2
ISIC_0025915,BKL,2
ISIC_0063272,BKL,2
ISIC_0056636,BKL,2
ISIC_0025805,BKL,2
ISIC_0033587,BKL,2
ISIC_0014625_downsampled,BKL,2
ISIC_0055097,BKL,2
ISIC_0059932,BKL,2
ISIC_0033629,BKL,2
ISIC_0069655,BKL,2
ISIC_0029014,BKL,2
ISIC_0060488,BKL,2
ISIC_0027023,BKL,2
ISIC_0054392,BKL,2
ISIC_0056312,BKL,2
ISIC_0024825,BKL,2
ISIC_0055627,BKL,2
ISIC_0024883,BKL,2
ISIC_0026631,BKL,2
ISIC_0069982,BKL,2
ISIC_0065647,BKL,2
ISIC_0026262,BKL,2
ISIC_0029674,BKL,2
ISIC_0013841_downsampled,BKL,2
ISIC_0027151,BKL,2
ISIC_0033270,BKL,2
ISIC_0032013,BKL,2
ISIC_0031394,BKL,2
ISIC_0014627_downsampled,BKL,2
ISIC_0060720,BKL,2
ISIC_0058927,BKL,2
ISIC_0026365,BKL,2
ISIC_0068365,BKL,2
ISIC_0057062,BKL,2
ISIC_0061640,BKL,2
ISIC_0027780,BKL,2
ISIC_0059553,BKL,2
ISIC_0031620,BKL,2
ISIC_0014640_downsampled,BKL,2
ISIC_0031464,BKL,2
ISIC_0029413,BKL,2
ISIC_0028611,BKL,2
ISIC_0028593,BKL,2
ISIC_0027275,BKL,2
ISIC_0062006,BKL,2
ISIC_0071268,BKL,2
ISIC_0056934,BKL,2
ISIC_0060161,BKL,2
ISIC_0031677,BKL,2
ISIC_0070838,BKL,2
ISIC_0058421,BKL,2
ISIC_0033949,BKL,2
ISIC_0061985,BKL,2
ISIC_0071629,BKL,2
ISIC_0065772,BKL,2
ISIC_0031349,BKL,2
ISIC_0026060,BKL,2
ISIC_0058288,BKL,2
ISIC_0062009,BKL,2
ISIC_0024337,BKL,2
ISIC_0031831,BKL,2
ISIC_0031961,BKL,2
ISIC_0033642,BKL,2
ISIC_0071662,BKL,2
ISIC_0062300,BKL,2
ISIC_0033480,BKL,2
ISIC_0026539,BKL,2
ISIC_0063810,BKL,2
ISIC_0067739,BKL,2
ISIC_0063132,BKL,2
ISIC_0060966,BKL,2
ISIC_0055514,BKL,2
ISIC_0033987,BKL,2
ISIC_0062884,BKL,2
ISIC_0028052,BKL,2
ISIC_0026070,BKL,2
ISIC_0012962_downsampled,BKL,2
ISIC_0057210,BKL,2
ISIC_0026526,BKL,2
ISIC_0032763,BKL,2
ISIC_0027953,BKL,2
ISIC_0060995,BKL,2
ISIC_0072726,BKL,2
ISIC_0032843,BKL,2
ISIC_0069304,BKL,2
ISIC_0055583,BKL,2
ISIC_0026298,BKL,2
ISIC_0058179,BKL,2
ISIC_0014597_downsampled,BKL,2
ISIC_0013200_downsampled,BKL,2
ISIC_0031008,BKL,2
ISIC_0066764,BKL,2
ISIC_0057248,BKL,2
ISIC_0054693,BKL,2
ISIC_0013980_downsampled,BKL,2
ISIC_0028856,BKL,2
ISIC_0072864,BKL,2
ISIC_0025874,BKL,2
ISIC_0013585_downsampled,BKL,2
ISIC_0032031,BKL,2
ISIC_0057368,BKL,2
ISIC_0028749,BKL,2
ISIC_0014639_downsampled,BKL,2
ISIC_0013687_downsampled,BKL,2
ISIC_0032863,BKL,2
ISIC_0034189,BKL,2
ISIC_0058230,BKL,2
ISIC_0028958,BKL,2
ISIC_0027167,BKL,2
ISIC_0012517_downsampled,BKL,2
ISIC_0068181,BKL,2
ISIC_0066646,BKL,2
ISIC_0054419,BKL,2
ISIC_0056245,BKL,2
ISIC_0012473_downsampled,BKL,2
ISIC_0060479,BKL,2
ISIC_0025076,BKL,2
ISIC_0030458,BKL,2
ISIC_0014811_downsampled,BKL,2
ISIC_0054002,BKL,2
ISIC_0012501_downsampled,BKL,2
ISIC_0062699,BKL,2
ISIC_0026849,BKL,2
ISIC_0063136,BKL,2
ISIC_0061114,BKL,2
ISIC_0055215,BKL,2
ISIC_0064793,BKL,2
ISIC_0069129,BKL,2
ISIC_0071828,BKL,2
ISIC_0032365,BKL,2
ISIC_0025837,BKL,2
ISIC_0069079,BKL,2
ISIC_0059333,BKL,2
ISIC_0061789,BKL,2
ISIC_0054840,BKL,2
ISIC_0058219,BKL,2
ISIC_0024382,BKL,2
ISIC_0062753,BKL,2
ISIC_0013333_downsampled,BKL,2
ISIC_0067599,BKL,2
ISIC_0013014_downsampled,BKL,2
ISIC_0033635,BKL,2
ISIC_0056564,BKL,2
ISIC_0068063,BKL,2
ISIC_0029308,BKL,2
ISIC_0069663,BKL,2
ISIC_0067258,BKL,2
ISIC_0027739,BKL,2
ISIC_0013584_downsampled,BKL,2
ISIC_0068087,BKL,2
ISIC_0033397,BKL,2
ISIC_0026219,BKL,2
ISIC_0014504_downsampled,BKL,2
ISIC_0056519,BKL,2
ISIC_0065344,BKL,2
ISIC_0027735,BKL,2
ISIC_0029580,BKL,2
ISIC_0032842,BKL,2
ISIC_0065862,BKL,2
ISIC_0030105,BKL,2
ISIC_0062371,BKL,2
ISIC_0027681,BKL,2
ISIC_0025939,BKL,2
ISIC_0033491,BKL,2
ISIC_0032128,BKL,2
ISIC_0067657,BKL,2
ISIC_0014647_downsampled,BKL,2
ISIC_0063042,BKL,2
ISIC_0030835,BKL,2
ISIC_0014515_downsampled,BKL,2
ISIC_0063311,BKL,2
ISIC_0060847,BKL,2
ISIC_0012932_downsampled,BKL,2
ISIC_0012516_downsampled,BKL,2
ISIC_0024774,BKL,2
ISIC_0058785,BKL,2
ISIC_0072139,BKL,2
ISIC_0025661,BKL,2
ISIC_0070238,BKL,2
ISIC_0033854,BKL,2
ISIC_0024760,BKL,2
ISIC_0061723,BKL,2
ISIC_0029260,BKL,2
ISIC_0013397_downsampled,BKL,2
ISIC_0029789,BKL,2
ISIC_0029612,BKL,2
ISIC_0029031,BKL,2
ISIC_0070565,BKL,2
ISIC_0054739,BKL,2
ISIC_0059839,BKL,2
ISIC_0070693,BKL,2
ISIC_0027905,BKL,2
ISIC_0058974,BKL,2
ISIC_0062590,BKL,2
ISIC_0012183_downsampled,BKL,2
ISIC_0068577,BKL,2
ISIC_0057863,BKL,2
ISIC_0055151,BKL,2
ISIC_0028623,BKL,2
ISIC_0014652_downsampled,BKL,2
ISIC_0012217_downsampled,BKL,2
ISIC_0031519,BKL,2
ISIC_0062823,BKL,2
ISIC_0060305,BKL,2
ISIC_0060105,BKL,2
ISIC_0025984,BKL,2
ISIC_0057640,BKL,2
ISIC_0029036,BKL,2
ISIC_0032359,BKL,2
ISIC_0060808,BKL,2
ISIC_0026523,BKL,2
ISIC_0025131,BKL,2
ISIC_0071962,BKL,2
ISIC_0069790,BKL,2
ISIC_0012548_downsampled,BKL,2
ISIC_0063849,BKL,2
ISIC_0031277,BKL,2
ISIC_0014611_downsampled,BKL,2
ISIC_0031088,BKL,2
ISIC_0027041,BKL,2
ISIC_0067546,BKL,2
ISIC_0056715,BKL,2
ISIC_0069099,BKL,2
ISIC_0070084,BKL,2
ISIC_0067117,BKL,2
ISIC_0058276,BKL,2
ISIC_0072614,BKL,2
ISIC_0013684_downsampled,BKL,2
ISIC_0027320,BKL,2
ISIC_0071166,BKL,2
ISIC_0067125,BKL,2
ISIC_0033414,BKL,2
ISIC_0027064,BKL,2
ISIC_0027083,BKL,2
ISIC_0059863,BKL,2
ISIC_0024420,BKL,2
ISIC_0024893,BKL,2
ISIC_0063646,BKL,2
ISIC_0030976,BKL,2
ISIC_0071574,BKL,2
ISIC_0071365,BKL,2
ISIC_0033701,BKL,2
ISIC_0027295,BKL,2
ISIC_0026511,BKL,2
ISIC_0031326,BKL,2
ISIC_0029731,BKL,2
ISIC_0065554,BKL,2
ISIC_0024435,BKL,2
ISIC_0027068,BKL,2
ISIC_0054354,BKL,2
ISIC_0056769,BKL,2
ISIC_0012884_downsampled,BKL,2
ISIC_0031060,BKL,2
ISIC_0069401,BKL,2
ISIC_0066857,BKL,2
ISIC_0061426,BKL,2
ISIC_0057497,BKL,2
ISIC_0012478_downsampled,BKL,2
ISIC_0058990,BKL,2
ISIC_0024881,BKL,2
ISIC_0014599_downsampled,BKL,2
ISIC_0032508,BKL,2
ISIC_0012329_downsampled,BKL,2
ISIC_0063304,BKL,2
ISIC_0030394,BKL,2
ISIC_0028707,BKL,2
ISIC_0033676,BKL,2
ISIC_0033744,BKL,2
ISIC_0053990,BKL,2
ISIC_0060013,BKL,2
ISIC_0028209,BKL,2
ISIC_0025519,BKL,2
ISIC_0012856_downsampled,BKL,2
ISIC_0032876,BKL,2
ISIC_0033736,BKL,2
ISIC_0027037,BKL,2
ISIC_0033910,BKL,2
ISIC_0030226,BKL,2
ISIC_0027355,BKL,2
ISIC_0030812,BKL,2
ISIC_0072895,BKL,2
ISIC_0030081,BKL,2
ISIC_0066896,BKL,2
ISIC_0065629,BKL,2
ISIC_0060923,BKL,2
ISIC_0024643,BKL,2
ISIC_0063076,BKL,2
ISIC_0030160,BKL,2
ISIC_0061917,BKL,2
ISIC_0062094,BKL,2
ISIC_0014581_downsampled,BKL,2
ISIC_0058449,BKL,2
ISIC_0025068,BKL,2
ISIC_0026524,BKL,2
ISIC_0069307,BKL,2
ISIC_0025716,BKL,2
ISIC_0069145,BKL,2
ISIC_0025583,BKL,2
ISIC_0069885,BKL,2
ISIC_0069389,BKL,2
ISIC_0063698,BKL,2
ISIC_0014457_downsampled,BKL,2
ISIC_0034280,BKL,2
ISIC_0058293,BKL,2
ISIC_0028389,BKL,2
ISIC_0012720_downsampled,BKL,2
ISIC_0014609_downsampled,BKL,2
ISIC_0013918_downsampled,BKL,2
ISIC_0032757,BKL,2
ISIC_0061550,BKL,2
ISIC_0059378,BKL,2
ISIC_0032445,BKL,2
ISIC_0024592,BKL,2
ISIC_0069826,BKL,2
ISIC_0029108,BKL,2
ISIC_0029139,BKL,2
ISIC_0065701,BKL,2
ISIC_0026263,BKL,2
ISIC_0067584,BKL,2
ISIC_0054833,BKL,2
ISIC_0071190,BKL,2
ISIC_0055381,BKL,2
ISIC_0071421,BKL,2
ISIC_0028710,BKL,2
ISIC_0024626,BKL,2
ISIC_0013167_downsampled,BKL,2
ISIC_0027194,BKL,2
ISIC_0030783,BKL,2
ISIC_0062110,BKL,2
ISIC_0063763,BKL,2
ISIC_0012840_downsampled,BKL,2
ISIC_0027811,BKL,2
ISIC_0026072,BKL,2
ISIC_0029880,BKL,2
ISIC_0032835,BKL,2
ISIC_0014031_downsampled,BKL,2
ISIC_0027828,BKL,2
ISIC_0057880,BKL,2
ISIC_0064405,BKL,2
ISIC_0025312,BKL,2
ISIC_0025297,BKL,2
ISIC_0033750,BKL,2
ISIC_0057819,BKL,2
ISIC_0067623,BKL,2
ISIC_0012772_downsampled,BKL,2
ISIC_0031226,BKL,2
ISIC_0012459_downsampled,BKL,2
ISIC_0014650_downsampled,BKL,2
ISIC_0030723,BKL,2
ISIC_0059970,BKL,2
ISIC_0062124,BKL,2
ISIC_0056672,BKL,2
ISIC_0071212,BKL,2
ISIC_0028180,BKL,2
ISIC_0025876,BKL,2
ISIC_0058400,BKL,2
ISIC_0012786_downsampled,BKL,2
ISIC_0014083_downsampled,BKL,2
ISIC_0072357,BKL,2
ISIC_0069232,BKL,2
ISIC_0024371,BKL,2
ISIC_0027606,BKL,2
ISIC_0032972,BKL,2
ISIC_0028840,BKL,2
ISIC_0031396,BKL,2
ISIC_0055800,BKL,2
ISIC_0014029_downsampled,BKL,2
ISIC_0063542,BKL,2
ISIC_0014641_downsampled,BKL,2
ISIC_0027916,BKL,2
ISIC_0068624,BKL,2
ISIC_0066288,BKL,2
ISIC_0072055,BKL,2
ISIC_0029505,BKL,2
ISIC_0026842,BKL,2
ISIC_0024880,BKL,2
ISIC_0028121,BKL,2
ISIC_0064654,BKL,2
ISIC_0033829,BKL,2
ISIC_0059186,BKL,2
ISIC_0067408,BKL,2
ISIC_0025719,BKL,2
ISIC_0027820,BKL,2
ISIC_0029837,BKL,2
ISIC_0058537,BKL,2
ISIC_0065300,BKL,2
ISIC_0012952_downsampled,BKL,2
ISIC_0024505,BKL,2
ISIC_0060620,BKL,2
ISIC_0026422,BKL,2
ISIC_0029522,BKL,2
ISIC_0031558,BKL,2
ISIC_0065909,BKL,2
ISIC_0030998,BKL,2
ISIC_0029329,BKL,2
ISIC_0026567,BKL,2
ISIC_0064740,BKL,2
ISIC_0059049,BKL,2
ISIC_0059460,BKL,2
ISIC_0025470,BKL,2
ISIC_0061610,BKL,2
ISIC_0071399,BKL,2
ISIC_0070512,BKL,2
ISIC_0061536,BKL,2
ISIC_0034252,BKL,2
ISIC_0062146,BKL,2
ISIC_0071952,BKL,2
ISIC_0069758,BKL,2
ISIC_0027652,BKL,2
ISIC_0012397_downsampled,BKL,2
ISIC_0053835,BKL,2
ISIC_0056053,BKL,2
ISIC_0014579_downsampled,BKL,2
ISIC_0058888,BKL,2
ISIC_0028970,BKL,2
ISIC_0026153,BKL,2
ISIC_0024471,BKL,2
ISIC_0013493_downsampled,BKL,2
ISIC_0033262,BKL,2
ISIC_0024761,BKL,2
ISIC_0029557,BKL,2
ISIC_0064301,BKL,2
ISIC_0057453,DF,3
ISIC_0068991,DF,3
ISIC_0067199,DF,3
ISIC_0063944,DF,3
ISIC_0060024,DF,3
ISIC_0031257,DF,3
ISIC_0028651,DF,3
ISIC_0025954,DF,3
ISIC_0030015,DF,3
ISIC_0067186,DF,3
ISIC_0027188,DF,3
ISIC_0056495,DF,3
ISIC_0058565,DF,3
ISIC_0024845,DF,3
ISIC_0070460,DF,3
ISIC_0069490,DF,3
ISIC_0055667,DF,3
ISIC_0071233,DF,3
ISIC_0071844,DF,3
ISIC_0031429,DF,3
ISIC_0066413,DF,3
ISIC_0066632,DF,3
ISIC_0058328,DF,3
ISIC_0068803,DF,3
ISIC_0031735,DF,3
ISIC_0062697,DF,3
ISIC_0030011,DF,3
ISIC_0034169,DF,3
ISIC_0031443,DF,3
ISIC_0029891,DF,3
ISIC_0031372,DF,3
ISIC_0026254,DF,3
ISIC_0053857,DF,3
ISIC_0056307,DF,3
ISIC_0029973,DF,3
ISIC_0025911,DF,3
ISIC_0025314,DF,3
ISIC_0066648,DF,3
ISIC_0030579,DF,3
ISIC_0028880,DF,3
ISIC_0054978,DF,3
ISIC_0071645,DF,3
ISIC_0069303,DF,3
ISIC_0071425,DF,3
ISIC_0031309,DF,3
ISIC_0030757,DF,3
ISIC_0064413,DF,3
ISIC_0055270,DF,3
ISIC_0031271,DF,3
ISIC_0066239,DF,3
ISIC_0072033,DF,3
ISIC_0027613,DF,3
ISIC_0053519,DF,3
ISIC_0063039,DF,3
ISIC_0072137,DF,3
ISIC_0030830,DF,3
ISIC_0054247,DF,3
ISIC_0029052,DF,3
ISIC_0029177,DF,3
ISIC_0064502,DF,3
ISIC_0064930,DF,3
ISIC_0064115,DF,3
ISIC_0067589,DF,3
ISIC_0025980,DF,3
ISIC_0032613,DF,3
ISIC_0066400,DF,3
ISIC_0033810,DF,3
ISIC_0060890,DF,3
ISIC_0033005,DF,3
ISIC_0054915,DF,3
ISIC_0025373,DF,3
ISIC_0032114,DF,3
ISIC_0029962,DF,3
ISIC_0033626,DF,3
ISIC_0060809,DF,3
ISIC_0056996,DF,3
ISIC_0059265,DF,3
ISIC_0033675,DF,3
ISIC_0033847,DF,3
ISIC_0027626,DF,3
ISIC_0030427,DF,3
ISIC_0071998,DF,3
ISIC_0032642,DF,3
ISIC_0068613,DF,3
ISIC_0069469,DF,3
ISIC_0031827,DF,3
ISIC_0024994,DF,3
ISIC_0070546,DF,3
ISIC_0072045,DF,3
ISIC_0054918,DF,3
ISIC_0056280,DF,3
ISIC_0027598,DF,3
ISIC_0066917,DF,3
ISIC_0033554,DF,3
ISIC_0026789,DF,3
ISIC_0033808,DF,3
ISIC_0070875,DF,3
ISIC_0059028,DF,3
ISIC_0057868,DF,3
ISIC_0029967,DF,3
ISIC_0024553,DF,3
ISIC_0055121,DF,3
ISIC_0062226,DF,3
ISIC_0072193,DF,3
ISIC_0029297,DF,3
ISIC_0072970,DF,3
ISIC_0031002,DF,3
ISIC_0033790,DF,3
ISIC_0058442,DF,3
ISIC_0054555,DF,3
ISIC_0026417,DF,3
ISIC_0026471,DF,3
ISIC_0057236,DF,3
ISIC_0030442,DF,3
ISIC_0029760,DF,3
ISIC_0027876,DF,3
ISIC_0057745,DF,3
ISIC_0028926,DF,3
ISIC_0024330,DF,3
ISIC_0054702,DF,3
ISIC_0059504,DF,3
ISIC_0070680,DF,3
ISIC_0030665,DF,3
ISIC_0073193,DF,3
ISIC_0071418,DF,3
ISIC_0027745,DF,3
ISIC_0032410,DF,3
ISIC_0025771,DF,3
ISIC_0060348,DF,3
ISIC_0063519,DF,3
ISIC_0061904,DF,3
ISIC_0032468,DF,3
ISIC_0070730,DF,3
ISIC_0071858,DF,3
ISIC_0058401,DF,3
ISIC_0063605,DF,3
ISIC_0061232,DF,3
ISIC_0067434,DF,3
ISIC_0027488,DF,3
ISIC_0032941,DF,3
ISIC_0058673,DF,3
ISIC_0033891,DF,3
ISIC_0067060,DF,3
ISIC_0071600,MEL,4
ISIC_0069105,MEL,4
ISIC_0068315,MEL,4
ISIC_0014788_downsampled,MEL,4
ISIC_0055549,MEL,4
ISIC_0054819,MEL,4
ISIC_0054239,MEL,4
ISIC_0057244,MEL,4
ISIC_0069593,MEL,4
ISIC_0054520,MEL,4
ISIC_0068152,MEL,4
ISIC_0071536,MEL,4
ISIC_0034104,MEL,4
ISIC_0064014,MEL,4
ISIC_0033429,MEL,4
ISIC_0073044,MEL,4
ISIC_0061407,MEL,4
ISIC_0013733_downsampled,MEL,4
ISIC_0033871,MEL,4
ISIC_0034089,MEL,4
ISIC_0057782,MEL,4
ISIC_0060621,MEL,4
ISIC_0033029,MEL,4
ISIC_0033317,MEL,4
ISIC_0054629,MEL,4
ISIC_0056819,MEL,4
ISIC_0055147,MEL,4
ISIC_0073016,MEL,4
ISIC_0033980,MEL,4
ISIC_0028489,MEL,4
